ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,ZIP_NO,GID_CD,FCLTY_LO,FCLTY_LA,OPMTN_PLACE_NM,FSTVL_BEGIN_DE,FSTVL_END_DE,FSTVL_CN,MNNST_NM,AUSPC_INSTT_NM,SUPRT_INSTT_NM,TEL_NO,HMPG_ADDR,RELATE_INFO_CN,데이터기준일자,PROVD_INSTT_CD,PROVD_INSTT_NM,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KC488PO21N000629,행사,행사,진해군항제,경상남도,창원시 진해구,4812913400,평안동,4812953000,충무동,,,,마라056844,35.1493925576009,128.659631080052,중원로터리 및 진해구 일원,20180401,20180410,"추모대제, 승전행사, 불꽃쇼, 문화예술행사",진해군항제축제위원회,창원시,,,,,20220228,5670000,경상남도 창원시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000630,행사,행사,진해군악의장페스티벌,경상남도,창원시 진해구,4812911900,수송동,4812911900,수송동,481293331066,경상남도 창원시 진해구 충무로 37,51702,마라053843,35.1488273490742,128.656157505279,진해공설운동장,20180406,20180408,"개막행사, 주공연장 마칭공연, 프린지공연",(사)진해세계군악의장페스티벌추진위원회,창원시,,,,,20220228,5670000,경상남도 창원시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000631,행사,행사,마산가고파국화축제,경상남도,창원시 마산합포구,4812512600,신포동2가,4812512600,신포동2가,481254787399,경상남도 창원시 마산합포구 수산1길 74,51714,라라979899,35.1998567978056,128.575728784014,마산어시장 장어거리 앞 및 창동?오동동 일원,20181026,20181109,"국향대전,전시행사,경연행사 등",마산가고파국화축제위원회,창원시,,,,,20220228,5670000,경상남도 창원시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000632,행사,행사,개항제례,경상남도,창원시 마산합포구,4812512500,신포동1가,4812512500,신포동1가,481254787400,경상남도 창원시 마산합포구 수산2길 35,51714,라라975896,35.1975740279329,128.571910525758,창원시립 마산음악관 야외,20180501,20180501,"개항제례, 전시행사, 경연행사, 전시/체험행사",마산예총,창원시,,,,,20220228,5670000,경상남도 창원시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000633,행사,행사,제주국제관악제,제주특별자치도,제주시,5011010600,삼도이동,5011010600,삼도이동,501103349184,제주특별자치도 제주시 중앙로 2,63165,다다093033,33.518147567942,126.523954676516,제주도 일대,20210808,20210815,매해 시원한 관악(管樂)으로 제주의 여름을 식히는 제주국제관악제 제주국제관악콩쿠르가 제주도 일원에서 열린다.,제주특별자치도 제주국제관악제조직위원회,제주특별자치도 제주국제관악제조직위원회,문화체육관광부 한국문화예술위원회 제주특별자치도교육정 제주특별자치도개발공사 KBS제주 제주MBC KCTV 제민일보 제주매일 제주일보 뉴제주일보 한라일보,0647228704,http://jiwef.org/default/index.php,,20220228,6510000,제주특별자치도 제주시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000634,행사,행사,9.81파크; X리그 2021 정규시즌,제주특별자치도,제주시,5011025336,애월읍 어음리,5011025336,애월읍,501103349188,제주특별자치도 제주시 애월읍 천덕로 880-24,63038,나나945892,33.3900369448134,126.366509023697,애월읍 천덕로,20210301,20211107,무동력레이싱 및 GROC 2021,㈜모노리스,모노리스제주파크㈜,,06418999810,https://www.981park.com/,,20220228,6510000,제주특별자치도 제주시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000635,행사,행사,제주일노래 상설공연,제주특별자치도,제주시,5011010600,삼도이동,5011010600,삼도이동,501104848760,제주특별자치도 제주시 중앙로12길 29,63168,다다091026,33.512045946934,126.521632181486,제주시 향사당,20210605,20210821,제주일노래 상설공연 및 전시,제주일노래상설공연집행위원회,제주일노래상설공연집행위원회,,07045485367,http://www.jejusong.or.kr/,,20220228,6510000,제주특별자치도 제주시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000636,행사,행사,탐라문화제,제주특별자치도,제주시,5011010100,일도일동,5011051000,일도1동,,제주특별자치도 제주시 일도1동 1146-22,,다다097027,33.5130889413149,126.527892733438,제주시 탐라문화광장,20211006,20211021,제주 전통문화 예술 공연,한국예총제주특별자치도연합회,탐라문화제추진위원회,문화체육관광부 제주특별자치도의회 제주특별자치도교육청 NH농협 제주지역본부 한국문화예술위원회 제주관광공사 제주특별자치도관광협회 한라산소주,0647533287,http://www.tamnafestival.kr/,,20220228,6510000,제주특별자치도 제주시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000637,행사,행사,2021 광해 원도심을 만나다,제주특별자치도,제주시,5011010100,일도일동,5011010100,일도일동,501104848886,제주특별자치도 제주시 칠성로길 1,63166,다다093028,33.5135027022534,126.523401057282,제주시 원도심일대,20210701,20210930,7~9월 간 광해군의 주요 기념일과 연계하여 걷기투어 인문학강좌 역사퀴즈쇼 외에 8가지 프로그램으로 다채롭게 체험할 수 있는 테마축제,제주특별자치도 도시재생지원센터 제주대학교 스토리텔링연구개발센터,제주특별자치도,,0647270617,http://www.jejuregen.org/forum/notice/2500,코로나19 3단계 격상으로 7월 진행 예정 프로그램 취소,20220228,6510000,제주특별자치도 제주시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000638,행사,행사,진주남강유등축제,경상남도,진주시,4817010100,망경동,4817010100,망경동,481703332003,경상남도 진주시 강남로 356-6(망경동),52706,라라527881,35.1873205747376,128.079459984769,진주성 및 진주남강일원,20211001,20211010,"개제식(초혼점등), 소망등 달기, 추억의 유등띄우기, 창작등 전시, 진주성 둘레길등 전시, 한국의 등·세계풍물등 전시 자치단체 상징등 전시 등",진주남강유등축제제전위원회,경상남도 진주시/진주문화예술재단,"문화체육관광부,경상남도,한국관광공사,경상남도교육청,언론기관",0557559111,http://www.yudeung.com,,20220228,5310000,경상남도 진주시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000639,행사,행사,개천예술제,경상남도,진주시,4817010500,본성동,4817010500,본성동,481703332011,경상남도 진주시 남강로 626,52692,라라528885,35.1904337221299,128.080222164043,진주시 일원,20211003,20211010,"성화 채화, 진다례 말차시연, 호국타종, 성화 봉송 및 안치, 제향, 진군명령 퍼포먼스, 개천합창제, 진주오광대 정기공연, 진주·삼천포 농악, 종야축제(뮤지컬 진주대첩), 서제, 개제식, 가장행렬경진대회, 예술경연대회, 진주대첩승전재현행사, 종야축제, 예술문화축하행사, 체험행사, 각종 전시 등",개천예술제 제전위원회,경상남도 진주시 / (사)한국예총 진주지회,,0557520111,http://www.gaecheonart.com,,20220228,5310000,경상남도 진주시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000640,행사,행사,코리아드라마페스티벌,경상남도,진주시,4817012500,신안동,4817012500,신안동,481703332039,경상남도 진주시 신안로 104,52693,라라520881,35.1873402941781,128.07114900286,"경남문화예술회관, 장대동 남강둔치 일원",20211001,20211010,"코리아드라마어워즈, KDF콘서트, 드라마영상국제포럼, 부대행사 등",(사)드라마페스티벌 조직위원회,(사)드라마페스티벌 조직위원회,"문화체육관광부,경상남도,진주시",0557552363,http://www.kdfo.org,,20220228,5310000,경상남도 진주시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000641,행사,행사,제16회 마곡사신록축제,충청남도,공주시,4415039029,사곡면 운암리,4415039029,사곡면,441503251011,충청남도 공주시 사곡면 마곡사로 966,32520,다바562400,36.5574059768292,127.01160157389,사곡면 운암리 마곡사일원,20190427,20190428,"버스킹공연, 꽃화분, 야생화 전시, 보물찾기, 농특산물 판매 등",마곡사신록축제추진위원회,공주시,,0418402056,,,20220228,4500000,충청남도 공주시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000642,행사,행사,2019 계룡산벚꽃축제,충청남도,공주시,4415034033,반포면 학봉리,4415034033,반포면,441503251009,충청남도 공주시 반포면 동학사1로 167-31,32626,다바776181,36.3603066492864,127.250929422732,계룡산 동학사 일원,20190405,20190414,"야간경관 설치, 계룡산벚꽃가요제, 분청사기 만들기, 먹거리 운영 등",계룡산축제추진위원회,공주시,,0418402056,,,20220228,4500000,충청남도 공주시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000643,행사,행사,갑사황매화 축제,충청남도,공주시,4415033027,계룡면 중장리,4415033027,계룡면,441503251001,충청남도 공주시 계룡면 갑사로 567-3,32615,다바718187,36.3660798305223,127.186445550903,갑사일원,20190426,20190428,"문화공연, 체험, 갑사 과거사 사진전시회 등",갑사번영회,공주시,,0418408093,,,20220228,4500000,충청남도 공주시,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000644,행사,행사,정의공주와 함께 하는 도봉 한글잔치,서울특별시,도봉구,1132010600,방학동,1132010600,방학동,113204127075,서울특별시 도봉구 도당로13마길 5,01358,다사588631,37.6666582087478,127.033691704553,방학동 원당샘공원,20151009,20151009,"문화예술공연, 백일장 및 사생대회, 전통놀이체험 등",서울특별시 도봉구청,"서울특별시 도봉구청, 도봉문화원",,029054026,,,20220228,3090000,서울특별시 도봉구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000645,행사,행사,정월대보름 큰잔치,서울특별시,도봉구,1132010600,방학동,1132010600,방학동,113203109006,서울특별시 도봉구 마들로 656,01331,다사600633,37.6687161285201,127.047131400119,"도봉구청 광장, 중랑천변",20150305,20150305,"길놀이, 풍물놀이, 소원지 붙이기, 달집태우기, 민속놀이 체험마당,청소년 동아리 프로그램 공연 및 솟대외줄타기 공연",서울특별시 도봉구청,서울특별시 도봉구청,,0220912254,,,20220228,3090000,서울특별시 도봉구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000646,행사,행사,도봉서원 춘·추향제,서울특별시,도봉구,1132010800,도봉동,1132010800,도봉동,113204127198,서울특별시 도봉구 도봉산길 90,01300,다사584655,37.6882941746352,127.029152661243,도봉서원,20150428,20151022,"분향례, 전폐례, 초헌례, 아헌례, 종헌례, 음복례 등 제례, 추모음악회",서울특별시 도봉구청,"서울특별시 도봉구청,(사)도봉서원",,029054026,,,20220228,3090000,서울특별시 도봉구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000647,행사,행사,도봉산 산사축제,서울특별시,도봉구,1132010600,방학동,1132010600,방학동,113203109006,서울특별시 도봉구 마들로 656,01331,다사600633,37.6687161285201,127.047131400119,도봉산 일대,20151002,20151003,"산사음악회, 영산재, 사찰음식전 등",서울특별시 도봉구청,서울특별시 도봉구청,,029054026,,,20220228,3090000,서울특별시 도봉구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000648,행사,행사,단기4353년 어천절 대제전,서울특별시,종로구,1111011500,사직동,1111011500,사직동,111103100011,서울특별시 종로구 인왕산로 22,03027,다사528530,37.5758941108596,126.965801548678,사직동 단군성전,20210426,20210426,국조 단군의 승천을 기념하는 전통제례 봉행 및 부대행사,(사)현정회,(사)현정회,"문화체육관광부, 서울특별시, 종로구",027366375,http://blog.naver.com/lgb301,,20220228,3000000,서울특별시 종로구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000649,행사,행사,D.FESTA 대학로 거리공연축제,서울특별시,종로구,1111016800,동숭동,1111016800,동숭동,111104100071,서울특별시 종로구 동숭4길 14,03085,다사562538,37.5833125409457,127.004396158969,대학로 마로니에공원,20210528,20210530,다양한 우수거리공연,(사)한국소극장협회,(사)한국소극장협회,"한국문화예술위원회, 서울특별시, 종로구, 서울연극협회",0236740471,www.smalltheater.or.kr,,20220228,3000000,서울특별시 종로구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000650,행사,행사,2021 종로한복축제,서울특별시,종로구,1111012000,신문로1가,1111012000,신문로1가,111104100158,서울특별시 종로구 새문안로3길 3,03175,다사534524,37.5706561909703,126.972394349258,종묘광장 등 종로구 일대,20211009,20211010,한복을 중심으로 한 전통행사,(재)종로문화재단,종로구,"서울특별시, 문화체육관광부, 한국관광공사",0221481803,https://jongnohanbok.kr/site/main/home,,20220228,3000000,서울특별시 종로구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000651,행사,행사,세종마을 세종주간 축제,서울특별시,종로구,1111010900,누상동,1111010900,누상동,111104100207,서울특별시 종로구 옥인3길 14,03038,다사528536,37.5807991868553,126.966023577627,"세종마을 일대, 수성동계곡",20211009,20211009,"훈민정음반포식, 세종마을미술제 개최 등",(사)세종마을가꾸기회,(사)세종마을가꾸기회,종로구,027322828,,,20220228,3000000,서울특별시 종로구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000652,행사,행사,세종탄신 제623돌 축하잔치 및 어가행렬(미정),서울특별시,종로구,1111010900,누상동,1111010900,누상동,111104100207,서울특별시 종로구 옥인3길 14,03038,다사528536,37.5807991868553,126.966023577627,세종마을 세종마루정자일원,20211001,20211001,"세종대왕 탄신일을 기리는 어가행렬, 축하공연 등",(사)세종마을가꾸기회,(사)세종마을가꾸기회,종로구,027322828,,,20220228,3000000,서울특별시 종로구,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
KC488PO21N000653,행사,행사,백제문화제,충청남도,부여군,4476025032,부여읍 구교리,4476025032,부여읍,447603259078,충청남도 부여군 부여읍 백강로 135,33142,다바465101,36.287116822877,126.904878726663,구드래일원,20210926,20211003,"제례·불전, 행렬,전시·체험,공연, 경연, 온라인프로그램 등",충청남도+부여군+공주시,(재)백제문화제재단,"문화체육관광보,한국관광공사,농협,하이트진로",0418302211,www.baekje.org/kor/,,20220228,4570000,충청남도 부여군,20220228133805,문화체육관광부,KC_488_WNTY_CLTFSTVL_2021,20220228
