ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,ZIP_NO,GID_CD,FCLTY_LO,FCLTY_LA,OPMTN_PLACE_NM,FSTVL_BEGIN_DE,FSTVL_END_DE,FSTVL_CN,MNNST_NM,AUSPC_INSTT_NM,SUPRT_INSTT_NM,TEL_NO,HMPG_ADDR,RELATE_INFO_CN,데이터기준일자,PROVD_INSTT_CD,PROVD_INSTT_NM,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KC488PO22N001071,행사,행사,곡성세계장미축제,전라남도,곡성군,4672031021,오곡면 오지리,4672031000,오곡면,4.67E+11,전라남도 곡성군 오곡면 기차마을로 232,57544,다라822985,127.3047536,35.2823186,섬진강기차마을,2022-05-21,2022-06-06,"세계 유명 장미로 이뤄진 공원에서 행사, 공연, 이벤트 개최",전라남도 곡성군청,곡성군,,061-360-8471,www.gokseong.go.kr,,2022-09-28,B551011,한국관광공사,20220928,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220928
KC488PO22N001072,행사,행사,춘천마임축제,강원도,춘천시,4211011200,효자동,4211062000,효자1동,4.21E+11,강원도 춘천시 춘천로 112,24336,라사200859,127.727838,37.873097,명동+ 공지천 의암공원+삼악산 케이블카 임시주차장,2022-05-22,2022-05-29,Rock&Rock 공연+극장공연+불의도시 도깨비난장,(사)춘천마임축제,(사)춘천마임축제,강원도 춘천시청,033-242-0585,http://www.mimefestival.com/,,2022-09-28,B551011,한국관광공사,20220928,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220928
KC488PO22N001073,행사,행사,한산모시문화제,충청남도,서천군,4477034021,한산면 지현리,4477034000,한산면,4.48E+11,충청남도 서천군 한산면 충절로 1089,33624,다마368872,126.7987047,36.0799445,한산모시관 일원,2022-06-10,2022-06-12,한산모시를 주제로 하는 다양한 프로그램 운영,한산모시문화제추진위원회,서천군,문화체육관광부+ 충청남도+ 농협 등,041-950-4256,www.hansanmosi.kr/,"축제 일정, 프로그램",2022-09-28,B551011,한국관광공사,20220928,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220928
KC488PO22N001074,행사,행사,대구치맥페스티벌,대구광역시,중구,2711010100,동인동1가,2711051700,동인동,2.71E+11,대구광역시 중구 공평로 88(동인동1가),41911,라마994644,128.6012201,35.87155388,두류공원,2022-07-06,2022-07-10,치맥 테마 식음+체험+공연+참여프로그램 운영 등,대구치맥페스티벌 조직위원회,사단법인한국치맥산업협회,문화체육관광부+한국관광공사+대구광역시+한국육계협회+대한양계협회,053-248-9998,http://www.daegu.go.kr/,개최취소,2022-09-28,B551011,한국관광공사,20220928,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220928
KC488PO22N001075,행사,행사,보령머드축제,충청남도,보령시,4418011000,신흑동,4418056500,대천5동,4.42E+11,충청남도 보령시 대해로 897-15,33487,다바117123,126.517028,36.304497,충청남도 보령시 대천해수욕장 일원,2022-07-16,2022-08-15,보령해양머드박람회 연계 프로그램 40여종,(재)보령축제관광재단,충청남도 보령시,문화체육관광부+한국관광공사X,041-930-0891,http://www.mudfestival.or.kr,,2022-09-28,B551011,한국관광공사,20220928,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220928
KC488PO22N001076,행사,행사,봉화은어축제,,,,,,,,,,,,,봉화읍 내성천 일원,2022-07-30,2022-08-07,은어반두잡이+맨손잡이 체험 등,(재)봉화축제관광재단,경상북도 봉화군,,054-674-3053,https://bhftf.co.kr:8091/,분천산타마을+봉화은어축제,2022-09-28,B551011,한국관광공사,20220928,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220928
KC488PO22N001077,행사,행사,정남진 장흥물축제,,,,,,,,,,,,,탐진강+편백숲우드랜드,2022-07-30,2022-08-07,살수대첩+지상최대의물싸움+황금물고기를잡아라+수중줄다리기+워터락풀파티+별밤수다쟁이+지상최대의워터붐,전라남도 장흥군,물축제추진위원회,문화체육관광부+ 전라남도+ 한국관광공사+ 한국수자원공사(전남 서남권지사),061-860-5771,https://www.jangheung.go.kr/festival,,2022-09-28,B551011,한국관광공사,20220928,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220928
KC488PO22N001078,행사,행사,하동 섬진강재첩문화축제,경상남도,하동군,4885025022,하동읍 광평리,4885025000,하동읍,4.89E+11,경상남도 하동군 하동읍 섬진강대로 2107-8,52332,라라221742,127.7433285,35.0633731,하동읍 송림공원 및 섬진강변 일원,2022-08-05,2022-08-07,"섬진강의 문화, 하동재첩, 축제를 결합한 종합 관광, 산업 축제의 가능성을 제시한 대한민국 대표 여름축제로 매년 7월경 하동읍 송림공원과 섬진강에서 개최되는 축제이며, 정부지정 유망축제이다",(사)하동섬진강문화재첩축제추진위원회,(사)하동섬진강문화재첩축제추진위원회,,055-880-2051,https://www.hadong.go.kr/02641/02652/02812.web,,2022-09-28,B551011,한국관광공사,20220928,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220928
KC488PO22N001079,행사,행사,인천펜타포트 음악축제,인천광역시,연수구,2818510600,송도동,2818583000,송도2동,2.82E+11,인천광역시 연수구 센트럴로 350,22005,다사232344,126.6327881,37.4055914,송도달빛축제공원,2022-08-05,2022-08-07,국내·외 아티스트 콘서트,인천관광공사+㈜경기일보,인천광역시,문화체육관광부+한국관광공사,1899-7188,https://pentaport.co.kr/,,2022-09-28,B551011,한국관광공사,20220928,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220928
KC488PO22N001080,행사,행사,통영한산대첩축제,경상남도,통영시,4822010600,문화동,4822055000,중앙동,4.82E+11,경상남도 통영시 세병로 27(문화동),53060,라라844506,128.423489,34.84715495,통영 삼도수군통제영 및 통영시 일원,2022-08-06,2022-08-14,고유제+군점+이순신장군 행렬+한산대첩 재현+공중한산해전+김한민감독 초청강연,(재)통영한산대첩문화재단,경상남도 통영시,문화체육관광부+경상남도,055-650-4532,https://tyhansancf.or.kr/,,2022-09-28,B551011,한국관광공사,20220928,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220928
KC488PO22N001081,행사,행사,무주반딧불축제,전라북도,무주군,4573025022,무주읍 당산리,4573025000,무주읍,4.57E+11,전라북도 무주군 무주읍 한풍루로 326-14,55514,라마145784,127.661487,36.0026245,무주등나무운동장 일원,2022-08-27,2022-09-04,"반딜불이신비탐사,1박2일 생태체험,야간낙화 뗏목체험,반딧불 동요제,반디별 소풍 등",무주반딧불축제제전위원회,무주군,문화체육관광부+ 전라북도청+ 한국관광공사,063-324-2440,http://www.firefly.or.kr/index2.sgk,,2022-09-28,B551011,한국관광공사,20220928,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220928
KC488PO22N001082,행사,행사,괴산고추축제,충청북도,괴산군,4376025022,괴산읍 서부리,4376025000,괴산읍,4.38E+11,충청북도 괴산군 괴산읍 임꺽정로 75,28026,라바257684,127.788528,36.8134338,유기농엑스포광장 일원,2022-09-01,2022-09-04,세계고추전시회 고추품평회 황금고추를 찾아라 속풀이고추난타 등,충청북도 괴산군청 괴산축제위원회,충청북도 괴산군청,충청북도,043-830-3462,https://www.goesan.go.kr/festival/index.do,,2022-09-28,B551011,한국관광공사,20220928,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220928
KC488PO22N001083,행사,행사,평창효석문화제,,,,,,,,,,,,,효석문화마을 일원,2022-09-02,2022-09-02,"’봉평에 메밀꽃 눈이 내리면’,전통마당, 문학마당, 자연마당을 테마로한 다양한 체험프로그램",사)이효석문학선양회,사)이효석문학선양회,강원도+강원도 평창군청+한국관광공사,033-335-2323,http://www.hyoseok.com,,2022-09-28,B551011,한국관광공사,20220928,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220928
KC488PO22N001084,행사,행사,정선아리랑제,강원도,정선군,4277025021,정선읍 봉양리,4277025000,정선읍,4.28E+11,강원도 정선군 정선읍 봉양3길 17,26131,마사027318,128.6602287,37.38024298,강원도 정선군 정선읍 아라리공원,2022-09-15,2022-09-18,강원도 무형문화재 제1호인 정선아리랑의 전승보존 및 계승,(사)정선아리랑제위원회,강원도 정선군,문화체육관광부 국립국악원 등,033-563-2646,www.arirangfestival.kr,2021년 비대면,2022-09-28,B551011,한국관광공사,20220928,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220928
KC488PO22N001085,행사,행사,화성뱃놀이축제,경기도,화성시,4159035021,서신면 전곡리,4159035000,서신면,4.16E+11,경기도 화성시 서신면 전곡항로 21,18554,다사247101,126.6524994,37.186718,전곡항+제부마리나,2022-09-16,2022-09-18,해양레저 체험,화성시문화재단,화성시,,031-5189-6136,http://hs-boatingfestival.com/,,2022-09-28,B551011,한국관광공사,20220928,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220928
KC488PO22N001086,행사,행사,음성품바축제,충청북도,음성군,4377025021,음성읍 읍내리,4377025000,음성읍,4.38E+11,충청북도 음성군 음성읍 설성공원길 28,27703,라바170816,127.691003,36.9327833,설성공원 일원,2022-09-21,2022-09-25,전국 품바 길놀이 퍼레이드 글로벌 품바 래퍼 경연대회 품바뮤지컬 품바왕 선발대회 등,충청북도 음성군청 보은품바축제기획실무위원회,충청북도 음성군청 축제추진위원회,문화체육관광부+충청북도,043-871-3402,http://www.pumba21.com,,2022-09-28,B551011,한국관광공사,20220928,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220928
KC488PO22N001087,행사,행사,천안흥타령춤축제,충청남도,천안시,4413310300,백석동,4413356000,백석동,,충청남도 천안시 서북구 번영로 208,31157,다바654692,127.1130174,36.8205803,삼거리공원,2022-09-21,2022-09-25,춤경연대회(전국춤경연대회+국제춤 대회+거리퍼레이드 등)+전시홍보 부스운영(중소기업제품판매+천안 농산물 홍보 및 체험한마당 등)+부대체험행사,천안문화재단,천안문화재단,,041-900-7020,https://cheonanfestival.com/ko/,,2022-09-28,B551011,한국관광공사,20220928,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220928
KC488PO22N001088,행사,행사,지용제,충청북도,옥천군,4373025024,옥천읍 하계리,4373025000,옥천읍,4.37E+11,충청북도 옥천군 옥천읍 향수길 56,29030,라바073130,127.581608,36.3149382,지용생가 등 구읍 일원,2022-09-22,2022-09-25,지용문학상 시상식 및 정지용 음악회 전국시조경창대회 정지용시 낭송대회 등,충청북도 옥천군청 옥천문화원,충청북도 옥천군청,충청북도,043-730-3403,https://www.oc.go.kr/jy/index.do,,2022-09-28,B551011,한국관광공사,20220928,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220928
KC488PO22N001089,행사,행사,밀양아리랑대축제,경상남도,밀양시,4827010100,내일동,4827051000,내일동,4.83E+11,경상남도 밀양시 중앙로 324,50431,마마138224,128.7552179,35.4917912,영남루 및 밀양강변 일원+ 남천강변로 일원,2022-09-22,2022-09-25,"불씨봉헌 고유제, 전야제, 마상무예쇼가. 성화봉송 고유제, 초야제, 밀양아리랑가요제, 무형문화제 공연",(재)밀양문화재단,밀양시,문화체육관광부+ 경상남도+ 밀양시의회+ KBS창원방송총국+ 밀양문화원+한국예술문화단체총연합회 밀양지회,055-359-4500,http://www.arirang.or.kr/,,2022-09-28,B551011,한국관광공사,20220928,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220928
KC488PO22N001090,행사,행사,수성못페스티벌,대구광역시,수성구,2726010100,범어동,2726051000,범어1동,2.73E+11,대구광역시 수성구 달구벌대로 2450(범어동),42086,마마020629,128.6306298,35.85820008,수성못,2022-09-23,2022-09-25,지역 예술인 문화공연+음악불꽃쇼+들안길 푸드 페스티벌 등,재단법인수성문화재단,대구광역시 수성구 문화체육과,대구은행,053-668-1504,http://www.suseong.kr/,,2022-09-28,B551011,한국관광공사,20220928,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220928
KC488PO22N001091,행사,행사,포항국제불빛축제,,,,,,,,,,,,,형산강 체육공원 일원,2022-09-23,2022-09-25,"불빛 퍼레이드, 개막식 및 퍼포먼스, 국제 불꽃쇼, 멀티미디어쇼, DJ PARTY,",(재)포항문화재단,포항시,문화체육관광부+ 경상북도+ 한국관광공사+ 포스코+포항상공회의소,054-289-7999,http://festival.phcf.or.kr/fireWorks/intro.do,,2022-09-28,B551011,한국관광공사,20220928,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220928
KC488PO22N001092,행사,행사,시흥갯골축제,경기도,시흥시,4139013000,장곡동,4139063100,장곡동,4.14E+11,경기도 시흥시 동서로 287,14971,다사363325,126.7812554,37.38979099,시흥갯골생태공원,2022-09-23,2022-09-25,시흥갯골 축제(세상에서 가장 큰 생태예술놀이터),경기도 시흥시청,경기도 시흥시청,,031-310-2916,https://sgfestival.com/main,,2022-09-28,B551011,한국관광공사,20220928,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220928
KC488PO22N001093,행사,행사,금호강바람소리길축제,대구광역시,북구,2723010600,침산동,2723057000,침산3동,2.72E+11,대구광역시 북구 옥산로 65(침산동),41590,라마977659,128.5827802,35.8856843,금호강 둔치,2022-09-24,2022-09-25,마칭퍼레이드+금호강 생태전시+체험부스 등,재단법인행복북구문화재단,대구광역시 북구 문화예술과,,053-665-2172,http://www.buk.daegu.kr/,개최취소,2022-09-28,B551011,한국관광공사,20220928,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220928
KC488PO22N001094,행사,행사,한성백제문화제,서울특별시,송파구,1171011100,방이동,1171056600,오륜동,1.17E+11,서울특별시 송파구 올림픽로 424,5540,다사660468,127.1155184,37.52034114,올림픽공원 일대,2022-09-28,2022-10-02,역사문화거리행렬 한성백제체험마을 한성백제갈라퍼레이드 개폐막식 등 축하공연 한성백제 성곽돌기 각종 체험행사 등,한성백제문화제추진위원회,서울특별시 송파구,,02-2147-2800,https://www.songpa.go.kr/hanseong/index.do?,,2022-09-28,B551011,한국관광공사,20220928,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220928
KC488PO22N001095,행사,행사,김제지평선축제,전라북도,김제시,4521036024,부량면 신용리,4521036000,부량면,4.52E+11,전라북도 김제시 부량면 벽골제로 442,54425,다마414509,126.8524088,35.7529259,전북 김제시 벽골제,2022-09-29,2022-10-03,"벽골제 제사, 지평선 전국 농악 경연 대회, 농악경연 대회,벽골제 쌍룡 햇불 퍼레이드, 지평선 김제夜놀자, 쌍룡 서치&고고쇼, 벽골제 오색 별빛의 향연",(사)김제시지평선축제제전위원회,김제시,,063-540-3031,https://www.gimje.go.kr/festival/index.gimje,,2022-09-28,B551011,한국관광공사,20220928,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220928
KC488PO22N001096,행사,행사,부평풍물대축제,인천광역시,부평구,2823710100,부평동,2823754000,부평4동,2.82E+11,인천광역시 부평구 신트리로 21,21354,다사313455,126.7236393,37.506554,신트리공원 등,2022-09-30,2022-10-02,다큐멘터리 제작+지역 문화예술인 참여 소규모 공연 등,부평구축제위원회+ 부평구문화재단+ 부평문화원,인천광역시 부평구청,문화체육관광부+인천광역시,032-509-7516,https://portal.icbp.go.kr/bpf/,,2022-09-28,B551011,한국관광공사,20220928,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220928
KC488PO22N001097,행사,행사,안동국제탈춤축제,경상북도,안동시,4717011300,운흥동,4717051000,중구동,4.72E+11,경상북도 안동시 경동로 684(운흥동) 등 원도심 일대,36706,마바103412,128.732934,36.5627376,안동탈춤공원+시내일원+하회마을 외,2022-09-30,2022-10-09,탈춤공연+경연대회+대동난장 등,한국정신문화재단,경상북도 안동시청,문화체육관광부+문화재청+문화재청+경상북도+경상북도,054-840-3400,www.maskdance.com,,2022-09-28,B551011,한국관광공사,20220928,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220928
KC488PO22N001098,행사,행사,강진청자축제,전라남도,강진군,4681033022,대구면 사당리,4681033000,대구면,4.68E+11,전라남도 강진군 대구면 청자촌길 33,59263,다라358129,126.8008375,34.50866041,대구면 고려청자요지 일원,2022-09-30,2022-10-06,1000년전 청자문화를 꽃피웠던 청자의 고장 강진에서 도자예술 체험으로 강진청자의 아름다움과 섬세함을 느껴볼 수 있는 가을축제,강진군축제추진위원회,전라남도 강진군,한국관광공사+농협중앙회+광주은행,061-430-3352,http://www.gangjin.go.kr/culture/,,2022-09-28,B551011,한국관광공사,20220928,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220928
